name,lat,long,within
Ballytarsney,52.30769295,-7.248286708,Iverk
Rathcoole,52.70704924,-7.17359973,Gowran
Ennisnag,52.55010943,-7.230218434,Shillelogher
Portnascully,52.26310101,-7.22398585,Iverk
Faithlegg,52.26089292,-7.008101727,Gaultiere
Lisnakill,52.21206196,-7.216230835,Middlethird
Jerpoint Church,52.49788766,-7.176403045,Knocktopher
Monasteroris,53.31752175,-7.079669094,Coolestown
Kilcolmanbrack,52.97548395,-7.226329825,Cullenagh
Kilkeasy,52.4289355,-7.214259443,Knocktopher
Kilteale,53.04800824,-7.194564146,Maryborough East
Castlerahan,53.83174522,-7.186078769,Castlerahan
Arderra,52.31251711,-7.226871235,Iverk
Blanchvilleskill,52.62917084,-7.134416581,Gowran
Narraghmore,53.0309498,-6.847070223,Narragh & Reban West
Urglin,52.84169495,-6.860415109,Carlow
Killure,52.21963429,-7.09050109,Gaultiere
Ballylinch,52.53735938,-7.175897782,Gowran
Kilkieran,52.70191845,-7.205271296,Gowran
Killoteran,52.25789968,-7.170329466,Middlethird
Loughcrew,53.72626091,-7.128946461,Fore
Ullid,52.32789359,-7.20409058,Iverk
Grangekilree,52.60093293,-7.205591967,Shillelogher
Treadingstown,52.59332529,-7.171531016,Gowran
Monasterevin,53.13378292,-7.040728905,West Offaly
Kilferagh,52.61594412,-7.198487265,Shillelogher
Rossinan,52.36149428,-7.139632064,Ida
Kilcoan,52.37411972,-7.045471709,Ida
Derrynahinch,52.44174677,-7.174761703,Knocktopher
Ballaghmoon,52.87747985,-6.893895091,Kilkea & Moone
Killulagh,53.58641273,-7.123304472,Delvin
Kilburne,52.22125834,-7.168520064,Middlethird
Blackrath,52.6473296,-7.182298304,Gowran
Duneany,53.13288044,-6.98560528,West Offaly
St. Martin's,52.64451752,-7.186772517,Gowran
Tullycorbet,54.16537044,-6.900702266,Monaghan
Clonygoose,52.61512932,-6.926444151,Saint Mullin's Lower
Painestown,52.86797971,-6.91737852,Carlow
Learmount (Strabane Lower portion),54.83261112,-7.149700028,Strabane Lower
Dunbell,52.61611414,-7.156198304,Gowran
Termonmaguirk (Upper Strabane portion),54.61296338,-7.172730774,Strabane Upper
Kilmacleague,52.18172818,-7.062218799,Gaultiere
Curraclone,53.02519579,-7.100295386,Stradbally
Clara,52.6581884,-7.152554469,Gowran
Drumgoon,54.04257558,-7.027293559,Tullygarvey
Killesk,52.28290726,-6.908313023,Shelburne
St John's Without,52.24824922,-7.106502054,Gaultiere
Jerpoint Abbey,52.50366772,-7.150492475,Gowran
Castlerickard,53.47920175,-6.920938519,Upper Moyfenrath
Magilligan,55.14451158,-6.92130121,Keenaght
Ballyboggan,53.42114414,-7.091206246,Upper Moyfenrath
Munterconnaught,53.80019314,-7.091595323,Castlerahan
Harristown,53.08152983,-6.979669435,West Offaly
Clonarney,53.64197894,-7.105376218,Delvin
Killallon,53.67806882,-7.067311519,Fore
Pleberstown,52.49464622,-7.125962424,Gowran
Burry,53.70097261,-6.93017573,Upper Kells
Gaulskill,52.3156765,-7.120648332,Ida
Inistioge,52.48451746,-7.07457128,Gowran
Diamor,53.72364674,-7.076379161,Fore
Desertcreat,54.59924462,-6.828425146,Dungannon Upper
Famma,52.50225592,-7.1020518,Gowran
Tecolm,52.94589421,-7.092790293,Ballyadams
Kilcolumb,52.32380429,-7.056211097,Ida
Drumsnat,54.21264611,-7.050798655,Monaghan
Monamintra,52.20479186,-7.085242926,Gaultiere
Tullowcreen,52.77537617,-7.015527114,Idrone West
Kilmakevoge,52.34938153,-7.041164346,Ida
Rathpatrick,52.28043209,-7.045690397,Ida
Mylerstown,53.38495763,-6.937976767,Carbury
The Rower,52.45738622,-6.96357921,Ida
Cloydagh,52.81252379,-6.997861003,Idrone West
Kilskeer,53.72532443,-7.006806223,Upper Kells
Dunleckny,52.70060106,-6.908112803,Idrone East
Grangesilvia,52.63410412,-7.010934546,Gowran
Clonamery,52.47899846,-7.014784288,Ida
Ballygurrim,52.37130213,-7.014155507,Ida
Killaconnigan,53.53252318,-6.975822283,Lune
Kilcop,52.20922969,-7.01729506,Gaultiere
Shanbogh,52.38209816,-6.986072104,Ida
Kilrainy,53.41442377,-6.997099261,Carbury
Rossduff,52.19818476,-7.016630032,Gaultiere
Kildangan,53.10763161,-6.996317798,West Offaly
Kilmokea,52.29591321,-6.974631131,Shelburne
Fontstown,53.061997,-6.9035053,Narragh & Reban East
Templetown,52.18633777,-6.885673426,Shelburne
Walterstown,53.10980733,-6.946235592,West Offaly
Knavinstown,53.17368659,-6.982412394,West Offaly
Ballynadrumny,53.4311531,-6.952825936,Carbury
Girley,53.66796215,-6.930431299,Upper Kells
St. Michaels,52.98974574,-6.959621472,Narragh & Reban West
Sliguff,52.65678933,-6.888839974,Idrone East
Owenduff,52.31363613,-6.854181903,Shelburne
St. James & Dunbrody,52.24633303,-6.926910703,Shelburne
Shercock,53.97627224,-6.908243248,Clankee
Ardree,52.97422044,-6.961398741,Kilkea & Moone
Balrathboyne,53.68813854,-6.861976843,Upper Kells
Lullymore,53.27893058,-6.945637769,East Offaly
Grangeclare,53.18588267,-6.957938961,East Offaly
Ballybrazil,52.31761619,-6.929881019,Shelburne
Ardkill,53.35049326,-6.915176968,Carbury
Kilkea,52.94174694,-6.890461023,Kilkea & Moone
Monksgrange,52.90088533,-6.949631687,Ballyadams
Oldross,52.38617618,-6.869620625,Bantry
Tullaghanoge,53.59315598,-6.864386041,Upper Navan
Sleaty,52.85886289,-6.944111919,Slievemargy
Clonmelsh,52.78331992,-6.922985569,Carlow
Drumachose,55.05813852,-6.872615829,Keenaght
Cadamstown,53.4044885,-6.906042132,Carbury
Rathmolyon,53.48262711,-6.83594478,Lower Moyfenrath
Dunmanoge,52.91126643,-6.917812493,Kilkea & Moone
Ballinacarrig,52.8119191,-6.907095861,Carlow
Ballysax,53.12826567,-6.841072517,East Offaly
Dunmurry,53.18832642,-6.916260278,East Offaly
Tully,53.16615779,-6.893451954,East Offaly
Hook,52.14002851,-6.913317489,Shelburne
Feighcullen,53.22124323,-6.88377337,East Offaly
Rathmore,53.64835586,-6.864283728,Lune
Rathcore,53.43703959,-6.827154523,Lower Moyfenrath
Grangerosnolvan,52.96577565,-6.885878087,Kilkea & Moone
Killelan,52.94022093,-6.811407292,Kilkea & Moone
Tellarought,52.33510612,-6.895495374,Shelburne
Rathroe,52.25677689,-6.889289383,Shelburne
Carn,53.11486438,-6.845198451,East Offaly
Dunfierth,53.38116301,-6.84260588,Carbury
Timahoe,53.32576046,-6.834169986,Clane
Tintern,52.25773295,-6.832259086,Shelburne
Ballycrogue,52.81110996,-6.869515253,Carlow
Templeludigan,52.48004731,-6.816808893,Bantry
Carnagh,52.362332,-6.855998219,Bantry
Belan,52.96194249,-6.85079813,Kilkea & Moone
Dunboe,55.1424219,-6.789505454,Coleraine
Pollardstown,53.17951459,-6.848699697,East Offaly
Martry,53.67549657,-6.807904738,Lower Navan
Rahill,52.90062531,-6.715786207,Rathvilly
Kill,53.22591212,-6.60255736,South Naas
Killann,52.52576958,-6.768719398,Bantry
Naas,53.22130157,-6.672695791,North Naas
Teltown,53.71534854,-6.799402601,Upper Kells
Moymet,53.59397376,-6.821392657,Upper Navan
Morristownbiller,53.19062149,-6.815738301,Connell
Davidstown,53.06402349,-6.797731804,Narragh & Reban East
Derrykeighan,55.13049788,-6.454310881,Dunluce Lower
Gilbertstown,52.76932177,-6.804980066,Forth
Kilscanlan,52.3623037,-6.83398625,Bantry
Ballyhuskard,52.4816489,-6.48200432,Ballaghkeen South
Emlagh,53.756122,-6.814935842,Lower Kells
Cruicetown,53.81274105,-6.791744488,Lower Kells
Ballyaghran,55.17368238,-6.698260422,N.E. Liberties of Coleraine
Kilmannan,52.27641692,-6.575496653,Bargy
Formoyle,55.10885519,-6.792681649,Coleraine
Grange (Armagh portion),54.3821454,-6.664245899,Armagh
Coleraine,55.13871501,-6.648343314,N.E. Liberties of Coleraine
Ballynaslaney,52.41553683,-6.516426645,Shelmaliere East
Clongeen,52.31105722,-6.78911683,Shelmaliere West
Oldconnell,53.21024931,-6.778277025,Connell
Mayglass,52.24604976,-6.504363746,Forth
Ballymany,53.16723712,-6.818902132,East Offaly
Ballyscullion,54.81271631,-6.506609583,Loughinsholin
Lissan (Derry portion),54.70386129,-6.747746854,Loughinsholin
Mainham,53.3186802,-6.688482827,Ikeathy and Oughterany
Timolin,53.00026902,-6.801130155,Narragh & Reban East
Clonshanbo,53.3586062,-6.712039273,Ikeathy and Oughterany
Sherlockstown,53.2631248,-6.640027028,North Naas
Gilltown,53.10089759,-6.698281122,South Naas
Magherafelt,54.75634076,-6.600377911,Loughinsholin
Clonmacduff,53.61694885,-6.796589225,Upper Navan
Athlumney,53.65014103,-6.647357881,Skreen
Freynestown,53.0143746,-6.684557213,Upper Talbotstown
Downings,53.26955454,-6.77899724,Clane
Crosspatrick,52.76542703,-6.432327691,Shillelagh
Derrynoose,54.26765867,-6.751784908,Tiranny
Galtrim,53.51175724,-6.706419468,Lower Deece
Desertlyn,54.7140384,-6.674423955,Loughinsholin
Bannow,52.22942103,-6.73949328,Bargy
Newtownclonbun,53.56861714,-6.776525798,Upper Navan
Kildrought,53.34864586,-6.545317321,North Salt
Newbawn,52.36249833,-6.779636016,Shelmaliere West
Scullogestown,53.37205036,-6.782266984,Ikeathy and Oughterany
Billy,55.18913451,-6.468946584,Cary
Kildavin,52.28987575,-6.533005656,Forth
Rodanstown,53.41392325,-6.650972463,Upper Deece
Staholmog,53.76760293,-6.778879447,Lower Kells
Rathbran,52.97775218,-6.690874703,Upper Talbotstown
Tacumshin,52.20525154,-6.421546224,Forth
Templekeeran,53.61090315,-6.604986912,Skreen
Ardbraccan,53.64626748,-6.761010855,Lower Navan
Eglish (Tiranny portion),54.3861865,-6.761427252,Tiranny
Killegney,52.45222493,-6.753962531,Bantry
Duncormick,52.239853,-6.643455308,Bargy
Adamstown,52.40659994,-6.738633776,Bantry
Drumglass,54.51529707,-6.761273783,Dungannon Middle
Great Connell,53.16618388,-6.765700358,Connell
Clonmines,52.25828744,-6.781367426,Shelburne
Mullaghbrack (Lower Fews portion),54.32635345,-6.534191908,Fews Lower
Carnalway,53.14556817,-6.701072951,South Naas
Tomhaggard,52.21446079,-6.511427917,Bargy
Kilcowan,52.24089887,-6.590268366,Bargy
Ardristan,52.78347444,-6.763179866,Rathvilly
Ballycarney,52.58933087,-6.572784936,Scarawalsh
Ballyrashane,55.14433536,-6.583405545,N.E. Liberties of Coleraine
Tallanstown,53.90910429,-6.562350725,Ardee
Tipperkevin,53.16345501,-6.593755162,South Naas
Rathtoole,52.98866143,-6.781287079,Upper Talbotstown
Saint Peter's,52.32355964,-6.499293371,Forth
Maghera,54.84523955,-6.642627227,Loughinsholin
Lyons,53.30094969,-6.545094637,South Salt
Templeshanbo,52.58103138,-6.708331836,Scarawalsh
Usk,53.05808266,-6.752635483,Narragh & Reban East
Rathmacknee,52.26984537,-6.491022585,Forth
Kilcullen,53.10318236,-6.753467349,Kilcullen
Johnstown,53.24212434,-6.617134388,North Naas
Kilnahue,52.70632295,-6.363764936,Gorey
Whitechurchglynn,52.37205447,-6.634023121,Bantry
Kilbrideglynn,52.3392723,-6.588118541,Shelmaliere West
Balsoon,53.5777134,-6.687641476,Lower Deece
Ballymore Eustace,53.12612498,-6.629166676,South Naas
Rathsallagh,53.03138406,-6.712558887,Upper Talbotstown
Drumcree,54.43715684,-6.476059315,Oneilland West
Kilshine,53.75473864,-6.738075012,Morgallion
Kilcronaghan,54.79162398,-6.71774456,Loughinsholin
Clongill,53.73340529,-6.748978662,Morgallion
Loughgall (Armagh portion),54.42762681,-6.665822161,Armagh
Moyglare,53.40867449,-6.592308408,Upper Deece
Dunmurraghill,53.34011885,-6.762135619,Ikeathy and Oughterany
Tullowphelim,52.8178673,-6.723611295,Rathvilly
Muckno,54.14838691,-6.697840388,Cremorne
Agher,53.47337847,-6.742183417,Upper Deece
Kentstown,53.63295171,-6.517071072,Duleek Lower
Drakestown,53.77071572,-6.733055042,Morgallion
Ballinderry,54.66942592,-6.548756736,Dungannon Upper
Saint Helen's,52.23413469,-6.330001447,Forth
Eglish (Armagh portion),54.36130493,-6.720400232,Armagh
Kilmessan,53.55603523,-6.659872232,Lower Deece
Killag,52.21257672,-6.617382826,Bargy
Donadea,53.34445156,-6.738887126,Ikeathy and Oughterany
White Church,53.29032586,-6.61635724,North Naas
Liscartan,53.67126174,-6.739042246,Lower Navan
Shanlis,53.8439694,-6.567587548,Ardee
Scurlockstown,53.54891344,-6.717884299,Lower Deece
Kilmuckridge,52.51254026,-6.289182942,Ballaghkeen North
Clonkeehan,53.90815867,-6.49960048,Louth
Ladytown,53.19994856,-6.728045386,Connell
Horetown,52.33108374,-6.721848962,Shelmaliere West
Kinsaley,53.4339059,-6.182385433,Coolock
Chapel,52.4413332,-6.70701989,Bantry
Moyacomb,52.71322356,-6.625097998,Saint Mullin's Upper
Clonoe,54.53713591,-6.638919592,Dungannon Middle
Coolstuff,52.31601438,-6.619496133,Shelmaliere West
Tamlaght O'Crilly,54.90394743,-6.569302414,Loughinsholin
Derryloran (Derry portion),54.65293469,-6.700711812,Loughinsholin
Ardee,53.86145988,-6.54420706,Ardee
Brideschurch,53.25190608,-6.708346634,Clane
Raheny,53.37743847,-6.164481768,Coolock
Laraghbryan,53.37732074,-6.585500229,North Salt
Ballingly,52.28483655,-6.728677712,Shelmaliere West
Drumlargan,53.46167114,-6.713326987,Upper Deece
Kildemock,53.82578548,-6.518841625,Ardee
Clonfeacle (Armagh portion),54.40748662,-6.68972131,Armagh
Confey,53.38052997,-6.486975573,North Salt
Monasterboice,53.77276327,-6.414629096,Ferrard
Ballymitty,52.28761047,-6.708125902,Shelmaliere West
Gallow,53.43951799,-6.707080863,Upper Deece
Lisnadil (Armagh portion),54.32216093,-6.685208138,Armagh
Brannockstown,53.12676392,-6.707183082,South Naas
Kilrane,52.23566338,-6.348769262,Forth
Stackallan,53.70048811,-6.617037401,Upper Slane
Trubley,53.56659934,-6.705860927,Lower Deece
Barronstown,54.01656768,-6.506597251,Upper Dundalk
Balgriffin,53.41059283,-6.181807495,Coolock
Ardsallagh,53.61695715,-6.67747645,Lower Navan
Desertoghill,54.96108059,-6.656154502,Coleraine
Haroldstown,52.85002648,-6.626548986,Rathvilly
Liscolman,52.80269501,-6.673075437,Shillelagh
Doonooney,52.3967987,-6.682235215,Bantry
Castleknock,53.38180478,-6.352134181,Castleknock
Balraheen,53.34885799,-6.67906768,Ikeathy and Oughterany
Dunleer,53.82737656,-6.387740745,Ferrard
Artrea (Tyrone portion),54.62539244,-6.672977094,Dungannon Upper
Dunbin,53.99073915,-6.460399857,Upper Dundalk
Loughbrackan,53.83611239,-6.680746677,Lower Slane
Knockmark,53.51187198,-6.604703982,Lower Deece
Kilclone,53.43473483,-6.614214309,Upper Deece
Balfeaghan,53.42386392,-6.679255007,Upper Deece
Culfeightrin,55.16672051,-6.139523692,Cary
Donard,53.03241348,-6.601594035,Lower Talbotstown
Assey,53.59054764,-6.666892642,Lower Deece
Clonalvy,53.59231154,-6.327970392,Upper Duleek
Kilcowanmore,52.42302188,-6.652098552,Bantry
Lisnadil (Lower Fews portion),54.29908034,-6.627824184,Fews Lower
Mitchelstown,53.79366901,-6.67218027,Lower Slane
Termoneeny,54.81667018,-6.636132592,Loughinsholin
Derrypatrick,53.5116056,-6.654806947,Lower Deece
Ishartmon,52.21414882,-6.466525835,Forth
Bodenstown,53.27535507,-6.658067598,North Naas
Kiltale,53.53004694,-6.657679131,Lower Deece
Ballyclog,54.59255277,-6.63153602,Dungannon Middle
Killteel,53.23830355,-6.520867184,South Salt
Templescobin,52.49470206,-6.624822333,Bantry
Artrea,54.72161731,-6.565072247,Loughinsholin
Drumcar,53.85659322,-6.352899424,Ardee
Arboe (Derry portion),54.65010965,-6.656359031,Loughinsholin
Ballyhoge,52.4085053,-6.602507722,Bantry
Killossery,53.4827602,-6.291953383,Nethercross
Killary,53.78090659,-6.609829886,Lower Slane
Kilcarn,53.62755135,-6.625397783,Skreen
Taghadoe,53.34268938,-6.627533051,North Salt
Culmullin,53.47650424,-6.610078936,Upper Deece
Tara,53.58258617,-6.621420187,Skreen
Crehelp,53.07265281,-6.640345485,Lower Talbotstown
Moira,54.47563982,-6.221451577,"Iveagh Lower, Upper Half"
Kerdiffstown,53.24758349,-6.637556078,North Naas
Loughgall (ONeilland West portion),54.41527448,-6.601781182,Oneilland West
Dunmoe,53.68317994,-6.635059137,Skreen
Tamlaght,54.64913482,-6.608736456,Loughinsholin
Saggart,53.27129872,-6.446587256,Newcastle
Ardmulchan,53.66354028,-6.603628775,Skreen
Grange (ONeilland West portion),54.38034146,-6.624354444,Oneilland West
Dowdstown,53.60676354,-6.629675688,Skreen
Crecrim,52.81082588,-6.611826366,Shillelagh
Clontarf,53.36566492,-6.188129507,Coolock
Ballyconnick,52.26889912,-6.621219745,Bargy
Arboe,54.61068436,-6.566919517,Dungannon Upper
Kilmallock,52.43509612,-6.471489019,Ballaghkeen South
Inishmot,53.84051586,-6.611431305,Lower Slane
Gernonstown,53.72908313,-6.610569097,Upper Slane
Killeen,53.54355051,-6.596530238,Skreen
Armagh (ONeilland West portion),54.35284983,-6.609280527,Oneilland West
Haynestown,53.22180084,-6.58979257,South Salt
Follistown,53.63828224,-6.600916592,Skreen
Forenaghts,53.2253885,-6.603200632,South Salt
Kiltrisk,52.5542751,-6.289399425,Gorey
Agivey,55.04252333,-6.591000565,Coleraine
Carnew,52.71368871,-6.498543657,Shillelagh
Kilraghts,55.06138445,-6.407995919,Dunluce Upper
Charlestown,53.88512068,-6.567709206,Ardee
Kilbrew,53.54358551,-6.475454014,Ratoath
Lismullin,53.59909842,-6.586912422,Skreen
Castledillon,53.30625043,-6.580853062,South Salt
Killurin,52.3856934,-6.57664812,Shelmaliere West
Oughterard,53.26973889,-6.559850851,South Salt
Kilmactalway,53.32176649,-6.470024434,Newcastle
Kilrea,54.93694907,-6.544434841,Loughinsholin
Drumshallon,53.78577818,-6.345650246,Ferrard
Ardcandrisk,52.35709583,-6.562338762,Shelmaliere West
Brownstown,53.63975008,-6.564385602,Skreen
Kilmore (ONeilland West portion),54.38776772,-6.532539482,Oneilland West
Meelnagh,52.49522942,-6.363380016,Ballaghkeen North
Staffordstown,53.63033209,-6.579650074,Skreen
Ballymyre,54.20502041,-6.535971281,Fews Upper
Ballymaglassan,53.44076288,-6.553497549,Ratoath
Dunshaughlin,53.50882677,-6.544631908,Ratoath
Monktown,53.61233712,-6.559200391,Skreen
Mullinacuff,52.78505052,-6.53843977,Shillelagh
Smarmore,53.814149,-6.566007844,Ardee
Rathregan,53.47195308,-6.548008377,Ratoath
Roche,54.04918726,-6.491297863,Upper Dundalk
Burgage,53.14973939,-6.551041698,Lower Talbotstown
Edermine,52.44366378,-6.53717001,Ballaghkeen South
Templeshannon,52.49854428,-6.531100395,Ballaghkeen South
Clonaghlis,53.2937016,-6.558167104,South Salt
Colp,53.7051785,-6.29371953,Duleek Lower
Macetown,53.57158072,-6.49665789,Skreen
Rathdrumin,53.80538039,-6.310189044,Ferrard
Newry (Armagh portion),54.20903216,-6.379314371,Oneilland West
Collon,53.78948382,-6.499894449,Ferrard
Rasharkin,54.95720619,-6.434474916,Kilconway
Kilpipe,52.81196098,-6.369795518,Gorey
Ballintoy,55.21120149,-6.37993548,Cary
Kilmacredock,53.3665022,-6.538000263,North Salt
Clone,52.54346693,-6.500520543,Scarawalsh
Knockcommon,53.67647781,-6.512742225,Duleek Lower
Ferns,52.60491488,-6.498378883,Scarawalsh
Danestown,53.62163875,-6.516534114,Skreen
Leixlip,53.36883217,-6.481662269,North Salt
Balscaddan,53.60445581,-6.239815419,Balrothery East
Rathbeggan,53.47561897,-6.494737672,Ratoath
Mapastown,53.88976883,-6.502000211,Ardee
Kiltiernan,53.22063836,-6.224238335,Rathdown
Philipstown,54.0266359,-6.489774701,Upper Dundalk
Monknewtown,53.71414246,-6.490277747,Upper Slane
Donabate,53.47948542,-6.153437204,Nethercross
Stickillin,53.85185089,-6.499745829,Ardee
Ratoath,53.49562237,-6.455075922,Ratoath
Loughgilly (Lower Fews portion),54.19236898,-6.489568452,Fews Lower
Loughilly (Lower Fews portion),54.25042038,-6.503454596,Fews Lower
Stacumny,53.33377444,-6.501854341,South Salt
Mosstown,53.81389471,-6.453769928,Ardee
Killincoole,53.94488999,-6.478038683,Louth
KIlbride,53.19511077,-6.414318201,Lower Talbotstown
Kilclooney (Lower Orior portion),54.27983157,-6.492354889,Orior Lower
Mullaghbrack (ONeilland West portion),54.32833364,-6.473395352,Orior Lower
Loughgilly (Lower Orior portion),54.25943988,-6.455018785,Orior Lower
Kane,54.03370236,-6.472406875,Upper Dundalk
Stabannan,53.87558919,-6.450350661,Ardee
Darver,53.92524526,-6.462710052,Louth
Aderrig,53.34386264,-6.481506405,Newcastle
Mansfieldstown,53.90272667,-6.461333218,Louth
Lady's Island,52.21260082,-6.374842101,Forth
Balrath,53.62966408,-6.483215392,Duleek Lower
Drummaul,54.76794968,-6.327085226,Toome Upper
Seagoe,54.446079,-6.393071932,Oneilland East
Kilcomb,52.64285575,-6.457704126,Scarawalsh
Ballymadun,53.53789043,-6.385824538,Balrothery West
Kilmore (Lower Orior portion),54.37428667,-6.438626487,Orior Lower
Richardstown,53.85563315,-6.458080487,Ardee
Tullyallen,53.73635523,-6.419369495,Upper Slane
Maudlintown,52.32240872,-6.463733146,Forth
Ballyfermot,53.33739025,-6.363342603,Uppercross
Liskinfere,52.63778397,-6.347523222,Gorey
Killiane,52.28557249,-6.455275865,Forth
Faughart,54.05156518,-6.438168537,Upper Dundalk
Knockrath,52.97501373,-6.33600436,Ballinacor South
Kilmacree,52.27187594,-6.465024419,Forth
Timoole,53.6131461,-6.459729773,Skreen
Kerloge,52.31360844,-6.463823141,Forth
Craigs,54.90616592,-6.370837076,Toome Lower
Esker,53.34826593,-6.431903559,Newcastle
Cushinstown,53.58306368,-6.444537029,Skreen
Dowth,53.70671597,-6.446711324,Upper Slane
Ardcolm,52.37381113,-6.409678021,Shelmaliere East
Duneane,54.74501645,-6.415719693,Toome Upper
Saint Michael's of Feagh,52.33233533,-6.457318962,Forth
Killisk,52.45031628,-6.429012601,Ballaghkeen South
Garristown,53.56490354,-6.375780181,Balrothery West
Mullary,53.79721239,-6.410101603,Ferrard
Grange of Ballyscullion,54.80147507,-6.414601558,Toome Upper
Clonsilla,53.38621053,-6.419273814,Castleknock
Cookstown,53.51742891,-6.424123938,Ratoath
Crickstown,53.5324986,-6.440225089,Ratoath
Rossminoge,52.67811671,-6.413312989,Gorey
Ballybarrack,53.98153693,-6.434418063,Upper Dundalk
Grange of Drumtullagh,55.15844914,-6.373515122,Cary
Killila,52.44319199,-6.353901119,Ballaghkeen South
Cappoge,53.84136083,-6.412819785,Ardee
Kilmahuddrick,53.32636522,-6.427818965,Newcastle
Saint Margaret's,52.20851802,-6.356630606,Forth
Preban,52.8373439,-6.398426689,Ballinacor South
Kilsaran,53.8778339,-6.38971449,Ardee
Killevy (Lower Orior portion),54.23456976,-6.392100727,Orior Lower
Killegland,53.51019609,-6.405756243,Ratoath
Drogheda St Peters,53.73877445,-6.359110851,Ferrard
Dunaghy,54.98274322,-6.246170921,Kilconway
Ahoghill,54.85343598,-6.350310035,Toome Lower
Duleek Abbey,53.62329303,-6.344072941,Upper Duleek
Palmerston,53.35361054,-6.379698143,Uppercross
Killagan,55.01796423,-6.360368912,Dunluce Upper
Jonesborough,54.09169374,-6.378232438,Orior Upper
Tullylish,54.38691852,-6.341187011,"Iveagh Lower, Upper Half"
Ballyvalloo,52.41899221,-6.367727951,Ballaghkeen South
Haggardstown,53.96792499,-6.379182822,Upper Dundalk
Ballycanew,52.60491534,-6.327914519,Gorey
Ballymakenny,53.75944913,-6.352530968,Ferrard
Greenoge,53.48101624,-6.352460866,Ratoath
Cranfield,54.71197142,-6.360373132,Toome Upper
Kilsharvan,53.67072706,-6.342400391,Duleek Lower
"Aghaderg (Iveagh Upper, Upper Half portion)",54.30297778,-6.300649983,"Iveagh Upper, Upper Half"
Palmerstown,53.51997206,-6.349667292,Balrothery West
Grange of Dundermot,54.97415586,-6.336722092,Kilconway
Ballyvaldon,52.46159956,-6.323924477,Ballaghkeen South
Drimnagh,53.32786366,-6.341479392,Uppercross
Kilsallaghan,53.46639806,-6.328736527,Nethercross
Newry (Down portion),54.20190432,-6.287242917,Lordship of Newry
Chapelizod,53.35158368,-6.335944057,Castleknock
Donaghcloney,54.42096148,-6.285510121,"Iveagh Lower, Upper Half"
Westpalstown,53.52923395,-6.295381141,Balrothery West
Taney,53.2844277,-6.237998306,Rathdown
Carrickbaggot,53.80240175,-6.332441137,Ferrard
Clonmethan,53.51612876,-6.323115855,Balrothery West
Ramoan,55.18188797,-6.275684415,Cary
St. Jude's,53.3395295,-6.319803532,Uppercross
Glenavy,54.57698155,-6.226730812,Massereene Upper
Aghagallon,54.52097896,-6.302552791,Massereene Upper
Kirkinriola,54.90672421,-6.279534351,Toome Lower
Grallagh,53.55448443,-6.325503126,Balrothery West
"Aghaderg (Iveagh Lower, Upper Half portion)",54.3433074,-6.32117301,"Iveagh Lower, Upper Half"
Moorechurch,53.65103813,-6.28399043,Upper Duleek
Rathfarnham,53.2990923,-6.286766651,Uppercross
Salterstown,53.86885917,-6.306871678,Ferrard
Killeek,53.45481709,-6.280667688,Nethercross
Julianstown,53.68111508,-6.280672305,Duleek Lower
Magheralin,54.45210852,-6.253561604,Oneilland East
Killahurler,52.80232581,-6.267374955,Arklow
Rathdrum,52.92982739,-6.250329466,Ballinacor North
Seapatrick,54.35293878,-6.261352792,"Iveagh Lower, Upper Half"
Beaulieu,53.73345799,-6.293122925,Ferrard
Parsonstown,53.81373021,-6.278215488,Ferrard
Dunany,53.85773162,-6.268746805,Ferrard
Grangegorman,53.35977554,-6.288321698,Coolock
Santry,53.40956395,-6.256391879,Coolock
Drumkay,52.95913728,-6.063986416,Arklow
St. Nicholas Without,53.33699804,-6.274661359,
Ballygarth,53.67041814,-6.257542868,Upper Duleek
Grange of Muckamore,54.69430328,-6.201766857,Massereene Lower
St. Catherine's,53.33280768,-6.284036037,Uppercross
Ballyboghil,53.51974728,-6.264070341,Balrothery West
St. Peter's,53.32508411,-6.260041662,Uppercross
Warrenpoint,54.11023131,-6.2646989,"Iveagh Upper, Upper Half"
Newtown Crommelin,55.00304066,-6.224414314,Kilconway
Kilmacud,53.28498705,-6.212572589,Rathdown
Ardamine,52.62483302,-6.25015709,Ballaghkeen North
Ballyclug,54.84977088,-6.211575841,Antrim Lower
Aghalee,54.51208899,-6.244947039,Massereene Upper
St. George's,53.36210457,-6.260259934,Coolock
Antrim,54.73584575,-6.208475967,Toome Upper
Kilgobbin,53.24362707,-6.227350025,Rathdown
Magherally,54.36824783,-6.215859681,"Iveagh Lower, Lower Half"
Clonturk,53.37392716,-6.240982289,Coolock
Annaclone,54.30561871,-6.206593242,"Iveagh Upper, Upper Half"
Stillorgan,53.28966643,-6.191402547,Rathdown
Artaine,53.38399483,-6.218759796,Coolock
St Mark's,53.34363162,-6.243369392,Dublin
Grange of Layd,55.10109787,-6.165136246,Glenarm Lower
Killester,53.37398525,-6.208814379,Coolock
Delgany,53.14950156,-6.089461564,Rathdown
Kilmacanoge,53.16751036,-6.151331863,Rathdown
Magheragall,54.52760712,-6.137326779,Massereene Upper
Kilbarrack,53.38832188,-6.151868379,Coolock
Malahide,53.44810712,-6.1626483,Coolock
Lower Newcastle,53.08423077,-6.068237527,Newcastle
Redcross,52.8885916,-6.141945957,Arklow
Rathmichael,53.22861504,-6.143920673,Rathdown
